enrollment_id,user_id,course_id,enrollment_date,enrollment_source,date_anomaly_flag,is_retake
4195,1123,185,2026-04-10,ads,none,False
4196,1241,85,2025-03-19,ads,none,False
4197,1045,9,2026-06-10,referral,none,False
4198,1571,214,2025-07-05,ads,none,False
4199,83,274,2024-11-16,ads,none,False
4200,1758,287,2024-01-10,referral,none,False
4201,1435,101,2025-11-26,organic,none,False
4202,744,74,2025-05-23,ads,none,False
4203,1850,186,2026-01-20,promo,none,False
4204,1135,290,2026-04-11,ads,none,False
4205,225,153,2025-08-07,referral,none,False
4206,306,36,2025-01-10,ads,none,False
4207,1102,278,2026-06-03,organic,none,False
4208,1990,37,2026-02-10,referral,none,False
4209,1905,97,2026-07-28,referral,none,False
4210,632,260,2026-05-19,organic,none,False
4211,753,46,2026-07-10,organic,none,False
4212,1187,188,2026-06-29,ads,none,False
4213,583,293,2026-07-22,promo,none,False
4214,1668,28,2025-08-25,referral,none,False
4215,1718,112,2026-03-15,referral,none,False
4216,661,156,2025-06-30,promo,none,False
4217,1218,238,2026-02-05,ads,none,False
4218,1696,99,2025-05-17,promo,none,False
4219,28,46,2026-07-10,organic,none,False
4220,1185,82,2026-05-30,ads,none,False
4221,1311,226,2024-12-29,referral,none,False
4222,63,30,2026-06-23,ads,none,False
4223,1179,288,2025-12-17,promo,none,False
4224,1790,179,2026-05-30,ads,none,False
4225,1637,217,2026-03-31,ads,none,False
4226,1850,291,2025-08-08,organic,none,False
4227,1189,49,2026-07-16,organic,none,False
4228,1279,284,2026-03-05,referral,none,False
4229,1336,71,2026-04-11,promo,none,False
4230,407,5,2026-04-29,ads,none,False
4231,1286,46,2026-07-16,promo,none,False
4232,715,16,2026-07-08,referral,none,False
4233,1339,8,2026-04-01,promo,none,False
4234,1505,103,2024-11-04,organic,none,False
4235,236,217,2025-04-05,referral,none,False
4236,948,15,2026-06-13,ads,none,False
4237,1935,43,2024-10-17,organic,none,False
4238,1273,152,2026-06-03,promo,none,False
4239,933,33,2026-03-25,referral,none,False
4240,151,125,2026-02-17,referral,enrollment_before_publish,False
4241,1429,299,2026-01-08,organic,none,False
4242,845,198,2026-06-10,promo,none,False
4243,1921,124,2025-01-30,promo,none,False
4244,492,51,2026-07-08,ads,none,False
4245,1093,33,2026-03-06,ads,none,False
4246,1292,68,2026-07-25,promo,none,False
4247,1752,94,2026-07-17,ads,none,False
4248,770,88,2025-07-17,referral,none,False
4249,618,11,2025-05-12,promo,none,False
4250,1389,38,2026-06-22,organic,none,False
4251,1012,264,2026-05-17,referral,none,False
4252,1065,160,2026-07-23,referral,none,False
4253,1386,254,2025-05-16,referral,none,False
4254,479,21,2024-05-21,referral,none,False
4255,692,231,2026-07-26,referral,none,False
4256,9,119,2026-05-19,ads,none,False
4257,1634,163,2026-03-21,ads,none,False
4258,1035,148,2026-07-29,promo,none,False
4259,1125,240,2025-05-23,referral,none,False
4260,1112,210,2026-02-19,referral,none,False
4261,1694,136,2025-07-11,referral,none,False
4262,956,14,2025-08-17,referral,none,False
4263,1955,33,2026-04-21,promo,none,False
4264,1285,13,2026-03-31,referral,none,False
4265,1840,133,2026-07-22,referral,none,False
4266,499,46,2026-07-07,organic,none,False
4267,1094,154,2025-12-27,referral,none,False
4268,1190,184,2025-07-18,organic,none,False
4269,1936,116,2026-05-29,ads,none,False
4270,338,104,2024-10-07,promo,none,False
4271,952,268,2025-02-11,promo,none,False
4272,1864,118,2024-12-10,referral,none,False
4273,47,3,2026-04-30,referral,none,False
4274,171,86,2026-07-18,ads,none,False
4275,1446,116,2026-05-10,referral,none,False
4276,1975,128,2026-01-17,promo,none,False
4277,88,124,2026-02-28,referral,none,False
4278,641,185,2025-01-14,ads,none,False
4279,1240,21,2026-06-06,promo,none,False
4280,1615,169,2026-03-05,promo,none,False
4281,493,62,2025-04-10,promo,none,False
4282,1130,112,2025-09-13,organic,none,False
4283,586,235,2026-07-22,referral,none,False
4284,1607,143,2026-02-07,ads,none,False
4285,269,1,2025-10-28,promo,none,False
4286,1099,273,2026-07-24,ads,none,False
4287,1893,252,2026-01-09,promo,none,False
4288,207,32,2026-02-25,referral,enrollment_before_registration,False
4289,1088,106,2026-05-04,organic,none,False
4290,1565,210,2025-12-21,promo,none,False
4291,422,145,2025-10-23,promo,none,False
4292,639,48,2026-07-03,organic,none,False
4293,966,174,2026-06-24,organic,none,False
4294,1306,76,2025-09-28,ads,none,False
4295,1954,189,2026-03-14,promo,none,False
4296,1358,144,2024-11-24,organic,none,False
4297,1212,268,2026-03-04,promo,none,False
4298,1198,270,2026-07-27,organic,none,False
4299,1969,177,2026-04-21,ads,none,False
4300,1768,108,2026-04-22,organic,none,False
4301,422,203,2024-11-12,ads,none,False
4302,1052,120,2025-11-15,referral,none,False
4303,1319,57,2025-01-04,referral,none,False
4304,967,27,2026-01-30,referral,none,False
4305,1524,83,2026-01-03,promo,none,False
4306,1725,288,2026-07-04,referral,none,False
4307,1975,79,2026-05-14,ads,none,False
4308,1065,152,2026-07-18,referral,none,False
4309,1737,193,2024-12-09,referral,none,False
4310,1201,108,2026-03-04,ads,none,False
4311,1298,209,2026-06-15,promo,none,False
4312,1726,269,2026-05-10,promo,none,False
4313,1871,4,2026-06-16,organic,none,False
4314,700,15,2026-06-27,promo,none,False
4315,739,262,2025-05-31,organic,none,False
4316,1999,164,2025-05-02,organic,none,False
4317,719,119,2025-10-20,referral,none,False
4318,767,156,2025-12-06,referral,none,False
4319,410,93,2025-02-05,ads,none,False
4320,1767,289,2026-03-29,referral,none,False
4321,463,45,2026-06-09,ads,none,False
4322,1765,68,2025-04-12,organic,none,False
4323,993,22,2025-01-02,promo,none,False
4324,141,26,2025-12-25,promo,none,False
4325,1291,161,2024-11-14,organic,none,False
4326,1341,299,2025-10-27,organic,none,False
4327,594,273,2025-04-30,promo,none,False
4328,1975,289,2025-04-06,referral,none,False
4329,629,89,2026-06-15,organic,none,False
4330,634,80,2026-07-16,promo,none,False
4331,1189,67,2026-06-17,organic,none,False
4332,798,200,2026-07-08,promo,none,False
4333,1775,236,2026-07-12,ads,none,False
4334,549,215,2025-06-10,referral,none,False
4335,1259,44,2026-06-25,ads,none,False
4336,1771,81,2026-05-30,referral,none,False
4337,1485,55,2026-04-06,ads,none,False
4338,551,46,2026-06-30,promo,none,False
4339,1424,58,2026-04-07,referral,none,False
4340,1092,82,2026-07-13,referral,none,False
4341,272,128,2025-11-09,ads,none,False
4342,994,156,2025-10-10,organic,none,False
4343,1012,38,2026-06-16,ads,none,False
4344,369,65,2026-02-03,organic,none,False
4345,1194,234,2026-01-26,promo,none,False
4346,138,68,2026-05-27,organic,enrollment_before_registration,False
4347,1848,140,2025-10-17,referral,none,False
4348,9,15,2026-02-28,referral,none,False
4349,1623,52,2026-06-02,referral,none,False
4350,768,110,2025-05-21,promo,none,False
4351,623,210,2025-05-23,referral,none,False
4352,834,164,2026-05-24,referral,none,False
4353,944,36,2025-11-22,ads,none,False
4354,864,300,2026-02-11,ads,none,False
4355,1324,86,2026-05-01,promo,none,False
4356,878,275,2024-05-02,organic,none,False
4357,336,254,2025-08-10,organic,none,False
4358,744,162,2026-06-27,promo,none,False
4359,17,230,2026-05-30,referral,none,False
4360,921,129,2025-11-30,organic,none,False
4361,262,62,2026-04-14,promo,none,False
4362,750,263,2025-01-09,referral,none,False
4363,397,212,2026-06-06,promo,none,False
4364,954,255,2025-12-31,promo,none,False
4365,1452,4,2026-03-03,ads,none,False
4366,414,254,2024-12-08,promo,none,False
4367,357,67,2026-06-25,promo,none,False
4368,895,113,2026-03-29,organic,none,False
4369,1280,96,2026-06-18,promo,none,False
4370,1424,285,2026-04-20,promo,none,False
4371,636,13,2025-11-30,referral,none,False
4372,795,121,2026-04-25,ads,none,False
4373,1557,2,2026-02-17,referral,none,False
4374,222,3,2026-01-10,promo,none,False
4375,1890,20,2026-07-28,referral,none,False
4376,1322,260,2025-01-01,ads,none,False
4377,664,239,2025-05-06,promo,none,False
4378,886,84,2026-05-02,organic,none,False
4379,714,300,2025-05-03,organic,none,False
4380,1076,270,2026-04-01,referral,none,False
4381,904,186,2026-02-14,promo,none,False
4382,165,136,2025-09-19,ads,none,False
4383,1703,4,2026-03-06,ads,none,False
4384,6,277,2026-07-26,ads,none,False
4385,1333,136,2026-04-04,organic,none,False
4386,1510,284,2026-05-16,organic,none,False
4387,244,188,2026-03-22,referral,none,False
4388,776,94,2025-12-28,promo,none,False
4389,1886,278,2025-09-17,referral,none,False
4390,942,282,2026-07-20,ads,none,False
4391,1487,30,2025-07-12,organic,none,False
4392,582,233,2026-07-20,promo,none,False
4393,1645,152,2025-08-10,organic,none,False
4394,1398,170,2026-04-23,ads,none,False
4395,1701,174,2026-02-15,ads,none,False
4396,1210,151,2026-05-10,referral,none,False
4397,1722,10,2026-05-12,organic,none,False
4398,1646,76,2025-08-10,ads,none,False
4399,392,258,2025-09-16,referral,none,False
4400,240,277,2026-07-05,promo,none,False
4401,1574,21,2026-07-04,organic,none,False
4402,181,284,2026-03-06,referral,none,False
4403,1261,241,2026-02-27,promo,enrollment_before_registration,False
4404,242,7,2025-02-13,referral,none,False
4405,1226,248,2026-06-08,organic,none,False
4406,1704,216,2026-04-09,promo,none,False
4407,1387,172,2026-07-24,promo,none,False
4408,1169,141,2025-08-20,referral,none,False
4409,684,167,2026-05-17,organic,none,False
4410,113,236,2026-05-25,promo,none,False
4411,1204,107,2026-04-30,promo,none,False
4412,150,190,2026-04-12,referral,none,False
4413,532,84,2026-06-13,ads,none,False
4414,498,178,2026-06-17,ads,none,False
4415,365,276,2026-06-24,referral,none,False
4416,1627,197,2024-06-26,promo,none,False
4417,552,115,2026-06-13,ads,none,False
4418,769,165,2026-01-22,referral,none,False
4419,601,159,2026-05-29,promo,none,False
4420,96,265,2026-01-30,promo,none,False
4421,137,255,2026-04-17,promo,none,False
4422,303,166,2026-05-04,promo,none,False
4423,440,161,2025-09-23,promo,none,False
4424,1198,170,2025-12-14,promo,none,False
4425,1322,195,2026-05-20,organic,none,False
4426,1922,176,2026-02-19,promo,none,False
4427,600,296,2026-03-04,organic,none,False
4428,1269,213,2026-07-10,promo,none,False
4429,994,178,2026-06-10,referral,none,False
4430,1390,298,2026-04-28,ads,none,False
4431,439,106,2026-03-13,organic,none,False
4432,1094,185,2026-03-21,promo,none,False
4433,1019,32,2025-10-10,promo,none,False
4434,334,165,2026-06-03,organic,none,False
4435,1930,156,2025-03-15,promo,none,False
4436,451,218,2024-12-11,organic,none,False
4437,1722,168,2026-07-14,promo,none,False
4438,1733,3,2026-03-28,promo,none,False
4439,1812,295,2026-01-23,referral,none,False
4440,266,59,2026-06-19,ads,none,False
4441,14,67,2025-08-02,ads,none,False
4442,1615,138,2024-11-01,ads,none,False
4443,1337,77,2025-06-27,organic,none,False
4444,439,52,2026-07-26,organic,none,False
4445,1145,106,2026-04-18,ads,none,False
4446,701,177,2026-04-16,ads,none,False
4447,995,131,2026-07-16,referral,none,False
4448,552,271,2026-04-28,organic,none,False
4449,1322,27,2024-12-16,ads,none,False
4450,642,291,2025-10-27,ads,none,False
4451,1442,87,2025-10-25,promo,none,False
4452,353,90,2026-05-21,ads,none,False
4453,1934,12,2026-04-18,referral,none,False
4454,1421,60,2025-09-15,referral,none,False
4455,1217,267,2026-07-28,promo,none,False
4456,1721,187,2026-06-04,organic,none,False
4457,903,44,2026-03-25,promo,none,False
4458,875,4,2026-04-04,referral,none,False
4459,1578,126,2026-07-07,referral,none,False
4460,205,57,2026-01-05,promo,none,False
4461,1090,152,2025-09-30,organic,none,False
4462,857,279,2025-10-17,organic,none,False
4463,1727,196,2026-05-13,promo,none,False
4464,487,146,2026-07-02,promo,none,False
4465,1231,214,2026-03-23,referral,none,False
4466,1106,17,2026-02-11,ads,enrollment_before_registration,False
4467,305,94,2025-07-02,promo,none,False
4468,721,25,2025-03-20,promo,none,False
4469,34,133,2025-10-07,organic,none,False
4470,1581,198,2026-03-22,promo,none,False
4471,1082,120,2026-04-03,referral,none,False
4472,309,190,2026-01-11,promo,none,False
4473,1895,247,2025-10-08,organic,none,False
4474,1128,203,2025-09-28,promo,none,False
4475,859,8,2026-03-29,referral,none,False
4476,234,285,2025-08-25,organic,none,False
4477,1813,269,2026-04-18,organic,none,False
4478,640,91,2026-04-13,ads,none,False
4479,934,116,2026-07-21,promo,none,False
4480,609,112,2025-11-07,promo,none,False
4481,1737,17,2026-06-03,promo,none,False
4482,1825,29,2025-11-27,referral,none,False
4483,1772,39,2026-02-10,organic,none,False
4484,55,105,2026-06-15,referral,none,False
4485,1354,196,2026-06-26,organic,none,False
4486,1845,48,2026-06-14,ads,none,False
4487,1750,159,2026-06-19,ads,none,False
4488,1159,85,2025-06-06,referral,none,False
4489,1047,195,2026-07-24,ads,none,False
4490,1039,115,2024-09-17,organic,none,False
4491,1847,219,2025-07-02,ads,none,False
4492,1106,86,2026-06-17,ads,enrollment_before_registration,False
4493,1855,71,2024-08-01,referral,none,False
4494,290,151,2026-07-12,referral,none,False
4495,1370,162,2026-06-09,ads,none,False
4496,410,297,2025-12-08,organic,none,False
4497,1222,194,2026-05-04,promo,none,False
4498,1691,214,2026-01-27,referral,enrollment_before_registration,False
4499,307,274,2026-03-03,organic,none,False
4500,1357,66,2025-09-24,ads,none,False
4501,1722,262,2026-05-20,referral,none,False
4502,228,83,2026-01-29,promo,none,False
4503,1875,105,2026-04-27,ads,none,False
4504,1178,192,2026-06-18,promo,none,False
4505,1697,112,2026-01-02,ads,none,False
4506,1764,269,2025-11-04,promo,none,False
4507,1053,190,2025-05-31,referral,none,False
4508,933,111,2026-02-11,organic,none,False
4509,1479,150,2026-05-29,promo,none,False
4510,1631,193,2024-07-12,promo,none,False
4511,1004,165,2025-08-23,referral,none,False
4512,1730,42,2026-05-31,organic,none,False
4513,788,262,2026-02-11,referral,none,False
4514,1913,258,2025-03-16,ads,none,False
4515,1880,254,2026-06-02,ads,none,False
4516,1881,84,2026-07-06,referral,none,False
4517,906,50,2025-08-19,referral,none,False
4518,1245,30,2026-05-27,promo,none,False
4519,1597,274,2026-07-21,promo,none,False
4520,1479,170,2026-06-20,ads,none,False
4521,1073,88,2026-02-10,promo,none,False
4522,1791,207,2024-11-21,promo,none,False
4523,971,194,2026-04-13,ads,none,False
4524,64,173,2026-06-05,organic,none,False
4525,95,148,2026-04-19,promo,none,False
4526,1148,51,2026-04-13,organic,none,False
4527,1185,28,2026-07-05,promo,none,False
4528,1216,235,2026-07-18,organic,none,False
4529,1447,192,2025-08-23,organic,none,False
4530,934,119,2026-02-01,organic,none,False
4531,905,23,2026-02-07,organic,none,False
4532,1785,12,2025-09-26,ads,none,False
4533,1092,180,2026-05-24,organic,none,False
4534,619,181,2026-07-01,promo,none,False
4535,1892,107,2026-06-17,referral,none,False
4536,1099,168,2026-04-20,ads,none,False
4537,223,83,2026-06-08,organic,none,False
4538,767,125,2026-06-25,organic,enrollment_before_publish,False
4539,1580,224,2026-06-04,ads,none,False
4540,1203,255,2025-04-29,organic,none,False
4541,1392,158,2025-12-30,ads,none,False
4542,853,262,2025-06-14,referral,none,False
4543,1842,177,2026-06-22,organic,none,False
4544,599,219,2026-03-14,promo,enrollment_before_registration,False
4545,927,34,2026-06-03,promo,none,False
4546,1503,226,2026-07-14,referral,none,False
4547,833,102,2024-10-14,organic,none,False
4548,1051,290,2025-07-01,referral,none,False
4549,996,125,2026-01-15,referral,enrollment_before_publish,False
4550,794,236,2026-05-17,promo,none,False
4551,1707,64,2026-04-16,referral,none,False
4552,1101,55,2026-02-09,organic,none,False
4553,988,106,2025-07-08,ads,none,False
4554,176,66,2025-04-16,organic,none,False
4555,659,284,2026-06-05,promo,enrollment_before_registration,False
4556,122,175,2025-06-16,promo,none,False
4557,388,190,2025-09-15,promo,none,False
4558,1046,29,2025-04-13,ads,none,False
4559,1729,34,2026-02-12,ads,enrollment_before_registration,False
4560,428,265,2025-11-23,referral,none,False
4561,1953,158,2025-09-27,promo,none,False
4562,1533,172,2026-06-01,promo,none,False
4563,651,53,2026-03-07,ads,none,False
4564,599,193,2026-01-19,promo,enrollment_before_registration,False
4565,5,82,2026-01-23,promo,none,False
4566,363,175,2025-10-27,organic,none,False
4567,1013,280,2026-01-20,referral,none,False
4568,1283,20,2024-09-06,referral,none,False
4569,1968,66,2026-06-29,promo,none,False
4570,1082,65,2026-05-28,promo,none,False
4571,434,165,2026-01-30,organic,none,False
4572,581,34,2026-01-28,ads,none,False
4573,1503,4,2025-06-04,promo,none,False
4574,704,97,2025-10-15,ads,none,False
4575,910,152,2025-11-03,referral,none,False
4576,1407,140,2026-07-03,referral,none,False
4577,504,271,2026-05-09,ads,none,False
4578,985,75,2026-03-04,promo,none,False
4579,791,172,2026-05-11,promo,none,False
4580,704,207,2026-07-19,organic,none,False
4581,298,217,2026-06-01,promo,none,False
4582,786,145,2026-02-06,promo,none,False
4583,1109,143,2025-09-29,referral,none,False
4584,34,210,2026-02-11,referral,none,False
4585,1471,59,2026-06-16,referral,none,False
4586,1519,62,2025-01-31,ads,none,False
4587,1605,45,2026-03-12,organic,none,False
4588,1456,205,2026-06-17,referral,none,False
4589,1252,38,2026-06-20,ads,none,False
4590,1874,129,2025-07-12,referral,none,False
4591,1020,199,2025-11-01,organic,none,False
4592,696,226,2026-06-01,referral,none,False
4593,830,241,2026-01-08,ads,none,False
4594,173,144,2026-03-03,organic,none,False
4595,364,19,2026-03-26,promo,none,False
4596,687,273,2026-06-26,organic,none,False
4597,1316,124,2026-05-10,referral,none,False
4598,250,225,2024-05-07,ads,none,False
4599,1137,216,2026-05-25,referral,none,False
4600,531,131,2026-04-22,organic,none,False
4601,86,129,2026-07-24,referral,none,False
4602,740,250,2026-01-30,promo,none,False
4603,1532,108,2025-07-29,ads,none,False
4604,898,254,2024-07-09,ads,none,False
4605,185,280,2025-09-02,referral,none,False
4606,343,273,2024-11-24,promo,none,False
4607,1998,5,2025-08-09,ads,none,False
4608,910,208,2025-08-28,ads,none,False
4609,313,276,2026-03-04,promo,none,False
4610,129,234,2026-06-18,promo,none,False
4611,581,290,2025-11-08,referral,none,False
4612,1121,250,2026-05-27,ads,none,False
4613,1633,16,2025-09-25,promo,none,False
4614,1718,177,2025-08-29,referral,none,False
4615,215,88,2026-03-03,promo,none,False
4616,1788,93,2026-05-20,ads,none,False
4617,1620,235,2026-07-01,ads,none,False
4618,241,294,2026-02-25,ads,none,False
4619,386,257,2026-05-26,referral,none,False
4620,53,188,2026-06-03,promo,none,False
4621,816,72,2025-05-05,promo,none,False
4622,662,224,2026-03-11,referral,none,False
4623,978,192,2025-05-12,promo,none,False
4624,277,168,2024-12-01,organic,none,False
4625,904,69,2025-04-01,ads,none,False
4626,172,117,2026-03-13,organic,none,False
4627,561,195,2025-12-11,ads,none,False
4628,340,116,2025-03-31,referral,none,False
4629,1030,79,2025-03-27,organic,none,False
4630,1625,164,2024-05-17,promo,none,False
4631,212,57,2026-01-15,promo,none,False
4632,1045,197,2026-05-18,organic,none,False
4633,1199,262,2025-12-08,referral,none,False
4634,1552,123,2025-04-26,promo,none,False
4635,1963,160,2026-07-30,promo,none,False
4636,362,38,2026-07-16,referral,none,False
4637,503,196,2026-01-13,organic,none,False
4638,1251,161,2025-11-03,organic,none,False
4639,699,84,2025-11-02,referral,none,False
4640,42,79,2024-12-21,ads,none,False
4641,1385,78,2026-02-24,promo,none,False
4642,567,252,2026-05-16,organic,none,False
4643,955,107,2025-06-01,promo,none,False
4644,565,48,2026-05-13,referral,none,False
4645,855,284,2026-02-18,referral,none,False
4646,251,37,2026-04-08,ads,none,False
4647,1828,166,2024-03-29,promo,none,False
4648,910,72,2025-12-16,ads,none,False
4649,756,157,2025-02-21,promo,none,False
4650,1591,153,2025-10-18,ads,none,False
4651,13,158,2026-05-14,promo,none,False
4652,1662,85,2026-01-25,ads,none,False
4653,988,279,2025-11-21,promo,none,False
4654,1926,88,2025-12-10,referral,none,False
4655,122,83,2026-02-07,promo,none,False
4656,1377,142,2025-11-19,organic,none,False
4657,426,206,2026-07-30,ads,none,False
4658,1100,206,2025-11-12,ads,none,False
4659,1140,176,2026-07-11,organic,none,False
4660,26,252,2026-06-13,referral,enrollment_before_registration,False
4661,1916,78,2026-06-14,referral,none,False
4662,941,239,2026-02-17,organic,enrollment_before_registration,False
4663,826,174,2026-06-17,referral,none,False
4664,988,179,2025-05-21,organic,none,False
4665,1151,171,2026-01-04,promo,none,False
4666,1211,196,2023-09-28,promo,none,False
4667,1850,211,2026-04-01,organic,none,False
4668,714,166,2024-07-20,promo,none,False
4669,1098,97,2026-06-01,organic,none,False
4670,1247,158,2026-04-27,organic,none,False
4671,713,48,2026-05-29,referral,none,False
4672,359,267,2026-07-18,promo,none,False
4673,1724,110,2026-07-25,promo,none,False
4674,119,41,2023-10-10,organic,none,False
4675,850,45,2025-08-31,organic,none,False
4676,1150,136,2025-11-22,promo,none,False
4677,1324,224,2026-04-17,promo,none,False
4678,524,87,2026-06-13,organic,none,False
4679,375,94,2025-12-22,promo,none,False
4680,1706,27,2026-06-03,organic,none,False
4681,1193,112,2026-01-04,referral,none,False
4682,420,135,2026-05-05,referral,none,False
4683,1023,248,2024-07-17,organic,none,False
4684,1052,139,2025-09-23,referral,none,False
4685,1698,119,2026-04-06,promo,none,False
4686,1302,39,2025-10-06,ads,none,False
4687,615,257,2026-07-08,ads,none,False
4688,1397,246,2026-03-27,ads,none,False
4689,543,103,2026-03-23,ads,none,False
4690,1046,221,2026-01-29,referral,none,False
4691,1938,18,2024-09-05,organic,none,False
4692,909,121,2026-03-04,organic,none,False
4693,1231,123,2025-02-16,organic,none,False
4694,954,79,2026-03-21,referral,none,False
4695,1937,207,2026-04-21,referral,none,False
4696,1901,19,2026-06-22,organic,none,False
4697,94,167,2025-02-26,ads,none,False
4698,578,115,2025-03-14,referral,none,False
4699,1641,214,2026-07-21,referral,none,False
4700,262,288,2026-03-07,promo,none,False
4701,1882,146,2026-06-03,organic,none,False
4702,73,188,2025-03-14,organic,none,False
4703,1557,97,2025-11-18,ads,none,False
4704,206,13,2025-08-19,promo,none,False
4705,1724,60,2026-03-28,ads,none,False
4706,1320,268,2025-01-13,ads,none,False
4707,97,17,2026-02-08,ads,none,False
4708,1449,294,2026-05-27,promo,none,False
4709,398,4,2026-05-13,referral,none,False
4710,764,118,2026-06-17,referral,none,False
4711,1393,224,2025-05-31,ads,none,False
4712,1562,238,2025-11-22,ads,none,False
4713,328,202,2025-11-27,referral,none,False
4714,612,60,2025-11-25,ads,none,False
4715,880,223,2025-08-17,referral,none,False
4716,1400,18,2026-05-30,organic,none,False
4717,47,107,2026-07-12,ads,none,False
4718,1662,129,2026-07-12,promo,none,False
4719,480,16,2025-09-14,promo,none,False
4720,1428,296,2026-05-12,referral,none,False
4721,948,71,2026-05-30,promo,none,False
4722,1558,277,2026-06-21,organic,none,False
4723,1897,78,2026-05-24,promo,none,False
4724,781,254,2025-06-26,ads,none,False
4725,738,289,2026-02-25,promo,none,False
4726,1509,197,2026-05-15,promo,none,False
4727,1911,300,2025-02-14,organic,none,False
4728,463,175,2025-11-28,promo,none,False
4729,1198,215,2026-06-25,promo,none,False
4730,1033,18,2025-09-22,organic,none,False
4731,240,208,2026-06-02,referral,none,False
4732,1458,252,2024-11-07,organic,none,False
4733,1908,150,2025-12-06,organic,none,False
4734,167,110,2025-10-12,referral,none,False
4735,1980,273,2026-06-01,promo,none,False
4736,60,186,2026-05-07,referral,none,False
4737,1435,223,2026-05-22,promo,none,False
4738,334,223,2026-05-07,organic,none,False
4739,1836,127,2025-10-13,referral,none,False
4740,1235,295,2025-08-18,ads,none,False
4741,1797,103,2025-07-03,organic,none,False
4742,908,191,2026-04-29,organic,none,False
4743,184,124,2025-08-21,ads,none,False
4744,1986,65,2026-07-13,ads,none,False
4745,1697,161,2024-10-10,promo,none,False
4746,945,52,2025-10-10,ads,none,False
4747,401,29,2025-01-25,referral,none,False
4748,704,31,2025-10-27,organic,none,False
4749,720,121,2026-03-15,promo,none,False
4750,723,251,2026-02-14,promo,none,False
4751,1091,95,2026-03-24,organic,none,False
4752,321,221,2026-03-13,organic,none,False
4753,1712,130,2026-03-26,organic,none,False
4754,171,36,2025-04-14,promo,none,False
4755,41,225,2025-05-23,ads,none,False
4756,600,42,2026-05-18,ads,none,False
4757,716,10,2026-06-06,ads,none,False
4758,666,258,2024-09-17,organic,none,False
4759,1525,147,2026-06-13,promo,none,False
4760,707,78,2024-08-24,organic,none,False
4761,1582,227,2025-06-27,organic,none,False
4762,1081,275,2025-08-26,organic,none,False
4763,1076,201,2026-06-27,referral,none,False
4764,547,289,2026-07-25,promo,none,False
4765,419,115,2026-03-18,promo,none,False
4766,1475,14,2026-01-22,referral,none,False
4767,1145,213,2026-05-27,promo,none,False
4768,1810,55,2026-06-20,ads,none,False
4769,567,75,2025-04-07,promo,none,False
4770,911,278,2026-07-09,organic,none,False
4771,831,139,2025-11-12,organic,none,True
4772,1344,67,2024-11-16,referral,none,False
4773,1601,110,2026-03-23,promo,none,False
4774,373,110,2026-04-29,referral,none,False
4775,1271,7,2026-07-14,promo,none,False
4776,1782,25,2024-04-26,promo,none,False
4777,227,245,2026-06-26,organic,none,False
4778,281,22,2024-11-18,referral,none,False
4779,965,61,2026-06-14,promo,none,False
4780,634,244,2026-04-12,ads,none,False
4781,1603,33,2026-07-03,promo,none,False
4782,1807,83,2026-05-21,organic,none,False
4783,540,144,2026-01-15,ads,none,False
4784,1427,292,2026-06-15,ads,none,False
4785,1427,189,2026-04-23,promo,none,False
4786,107,221,2026-03-26,ads,none,False
4787,1047,125,2026-03-26,ads,enrollment_before_publish,False
4788,1456,299,2026-07-16,promo,none,False
4789,791,109,2025-11-09,promo,none,False
4790,451,249,2026-07-29,promo,none,False
4791,934,88,2026-02-13,promo,none,False
4792,1053,42,2025-12-03,ads,none,False
4793,1869,265,2026-03-23,promo,none,False
4794,488,232,2025-08-22,promo,none,False
4795,770,252,2025-09-03,ads,none,False
4796,1580,156,2026-07-13,ads,none,False
4797,1067,4,2026-07-11,organic,none,False
4798,1039,125,2026-01-13,referral,enrollment_before_publish,False
4799,972,290,2025-10-17,organic,none,False
4800,87,123,2025-12-04,ads,none,False
4801,780,118,2026-01-28,promo,none,False
4802,1966,87,2026-07-02,ads,none,False
4803,186,280,2026-03-03,ads,none,False
4804,1030,111,2024-10-17,organic,none,False
4805,1032,279,2026-02-23,promo,none,False
4806,1239,258,2024-07-09,ads,none,False
4807,1671,25,2026-05-31,referral,none,False
4808,2000,100,2025-06-29,organic,none,False
4809,1453,252,2025-05-25,organic,none,False
4810,720,298,2026-03-25,organic,none,False
4811,1594,96,2026-02-04,promo,none,False
4812,407,290,2025-08-21,promo,none,False
4813,634,271,2026-07-25,promo,none,False
4814,1715,107,2026-05-06,promo,none,False
4815,1717,18,2024-06-15,promo,none,False
4816,1524,96,2024-03-23,promo,none,False
4817,674,16,2026-05-18,organic,none,False
4818,93,219,2026-03-01,promo,none,False
4819,1093,158,2026-05-30,referral,none,False
4820,1743,111,2025-10-21,promo,none,False
4821,398,226,2025-11-23,ads,none,False
4822,1958,131,2026-06-27,organic,none,False
4823,524,271,2026-03-10,ads,none,False
4824,55,106,2026-04-25,referral,none,False
4825,1070,184,2025-08-17,organic,none,False
4826,1469,176,2024-07-25,ads,none,False
4827,1796,263,2024-09-27,ads,none,False
4828,1731,201,2026-03-17,ads,none,False
4829,215,260,2026-07-21,ads,none,False
4830,684,289,2026-07-11,organic,none,False
4831,1168,29,2026-06-06,organic,none,False
4832,321,239,2025-06-12,ads,none,False
4833,399,129,2025-11-21,referral,none,False
4834,1232,6,2026-02-03,promo,none,False
4835,1959,279,2026-06-16,organic,none,False
4836,1866,157,2025-12-01,organic,none,False
